name,strategy,planner,rep,ok,checked,fallback,pre_fb,home_fb,t,jl,cl,n,bad,bad_pairs,frac,jl_pre,jl_app,jl_home,plan_calls,plan_fail,plan_t,method
fruit_r0_p1_t1_f3,frontal,RRTConnect,0,True,False,True,False,True,1.102860689163208,0.0,0.0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p1_t1_f3,frontal,RRTConnect,1,True,False,True,False,True,1.1018257141113281,0.0,0.0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p1_t1_f3,naive,RRTConnect,0,True,False,False,False,False,1.0564751625061035,4.536904106948577,1.9870657626081862,84,0,,,2.268452053474289,0.0,2.268452053474288,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p1_t1_f3,naive,RRTConnect,1,True,False,False,False,False,1.0812582969665527,4.536904106948577,1.9870657626081862,84,0,,,2.268452053474289,0.0,2.268452053474288,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p1_t1_f2,harvest_linear,RRTConnect,0,True,True,False,False,False,3.4999616146087646,6.927023576874728,1.9590137215883927,56,0,,1.0,2.470245078173843,0.9925501348434427,2.4716782290139996,2,0,0.1225583553314209,cartesian(frac=1.00)
fruit_r0_p1_t1_f2,harvest_linear,RRTConnect,1,True,True,False,False,False,3.4670603275299072,6.680724313469582,1.975647289145459,56,0,,1.0,2.247482134545635,1.0931663406886745,2.246909497546598,2,0,0.10176658630371094,cartesian(frac=1.00)
fruit_r0_p1_t1_f2,frontal,RRTConnect,0,True,False,True,False,True,1.0990021228790283,0.0,0.0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p1_t1_f2,frontal,RRTConnect,1,True,False,True,False,True,1.1042559146881104,0.0,0.0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p1_t1_f2,naive,RRTConnect,0,True,False,False,False,False,1.0759491920471191,4.396681499329765,1.8973387760683633,84,0,,,2.1983407496648826,0.0,2.1983407496648826,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p1_t1_f2,naive,RRTConnect,1,True,False,False,False,False,1.0628323554992676,4.396681499329765,1.8973387760683633,84,0,,,2.1983407496648826,0.0,2.1983407496648826,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p2_t2_f3,harvest_linear,RRTConnect,0,True,True,False,False,False,3.3295936584472656,5.9100843945212915,1.586335254687628,50,0,,1.0,2.013355058074564,0.941497314307072,2.0137347078325836,2,0,0.11017799377441406,cartesian(frac=1.00)
fruit_r0_p2_t2_f3,harvest_linear,RRTConnect,1,True,True,False,False,False,3.333885669708252,5.951311154967917,1.5873596159034182,50,0,,1.0,2.042903032446799,0.9331432971305306,2.042121528260057,2,0,0.11171269416809082,cartesian(frac=1.00)
fruit_r0_p2_t2_f3,frontal,RRTConnect,0,True,False,False,False,False,0.9958324432373047,6.850707843356288,1.5816980693476803,106,0,,,2.2557223187580355,1.1696316029201081,2.2557223187580355,0,0,0.0,frontal/거터법선 직선진입 16cm fraction=1.00 (회피 없음)
fruit_r0_p2_t2_f3,frontal,RRTConnect,1,True,False,False,False,False,0.9911670684814453,6.850707843356288,1.5816980693476803,106,0,,,2.2557223187580355,1.1696316029201081,2.2557223187580355,0,0,0.0,frontal/거터법선 직선진입 16cm fraction=1.00 (회피 없음)
fruit_r0_p2_t2_f3,naive,RRTConnect,0,True,False,False,False,False,0.976588249206543,3.648169535126408,1.5444808526612144,84,0,,,1.824084767563204,0.0,1.824084767563204,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p2_t2_f3,naive,RRTConnect,1,True,False,False,False,False,0.9670908451080322,3.648169535126408,1.5444808526612144,84,0,,,1.824084767563204,0.0,1.824084767563204,0,0,0.0,naive/관절보간 40점 (회피 없음)
