name,strategy,planner,rep,ok,checked,fallback,pre_fb,home_fb,t,jl,cl,n,n_chk,bad,bad_coarse,bad_pairs,frac,jl_pre,jl_app,jl_home,plan_calls,plan_fail,plan_t,method
fruit_r0_p4_t0_f0,harvest_linear,RRTConnect,0,True,True,False,False,False,3.424421548843384,5.6578831704280566,2.948558271898794,50,187,10,4,fruit_r0_p4_t0_f2|grasped_fruit_r0_p4_t0_f0×10;fruit_r0_p4_t0_f1|grasped_fruit_r0_p4_t0_f0×7;fruit_r0_p4_t0_f3|grasped_fruit_r0_p4_t0_f0×7,1.0,2.1508257213856794,0.6784833638231517,2.150090721396074,2,0,0.10955405235290527,cartesian(frac=1.00)
fruit_r0_p4_t0_f0,frontal,RRTConnect,0,True,False,False,False,False,0.7104980945587158,7.215523487294947,3.1542692163117607,104,283,15,5,fruit_r0_p4_t0_f2|grasped_fruit_r0_p4_t0_f0×15;fruit_r0_p4_t0_f3|grasped_fruit_r0_p4_t0_f0×15;fruit_r0_p4_t0_f1|grasped_fruit_r0_p4_t0_f0×11,,2.626390233881631,0.9813715097658418,2.6263902338816316,0,0,0.0,frontal/거터법선 직선진입 13cm fraction=1.00 (회피 없음)
fruit_r0_p4_t0_f0,naive,RRTConnect,0,True,False,False,False,False,0.6723778247833252,6.994472644758256,4.5575509879424985,84,316,10,4,fruit_r0_p4_t0_f2|grasped_fruit_r0_p4_t0_f0×8;fruit_r0_p4_t0_f1|grasped_fruit_r0_p4_t0_f0×4;fruit_r0_p4_t0_f3|grasped_fruit_r0_p4_t0_f0×4;rg2_rightfinger|fruit_r0_p4_t0_f1×2,,3.497236322379128,0.0,3.4972363223791274,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p1_t0_f0,harvest_linear,RRTConnect,0,True,True,False,False,False,1.7605202198028564,5.322025124822866,2.2125743396279662,46,163,13,5,fruit_r0_p1_t0_f2|grasped_fruit_r0_p1_t0_f0×13;rg2_leftfinger|fruit_r0_p1_t0_f2×6;fruit_r0_p1_t0_f1|grasped_fruit_r0_p1_t0_f0×5,1.0,2.072878291920016,0.5879954008863358,2.0731560311301784,2,0,0.10286259651184082,cartesian(frac=1.00)
fruit_r0_p1_t0_f0,frontal,RRTConnect,0,True,False,True,False,True,0.6384773254394531,0.0,0.0,0,0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p1_t0_f0,naive,RRTConnect,0,True,False,False,False,False,0.5529797077178955,7.223186548326485,3.1302885162811322,84,316,10,4,rg2_leftfinger|fruit_r0_p1_t0_f2×10;fruit_r0_p1_t0_f1|grasped_fruit_r0_p1_t0_f0×6;fruit_r0_p1_t0_f2|grasped_fruit_r0_p1_t0_f0×4,,3.611593274163243,0.0,3.611593274163242,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p1_t1_f0,harvest_linear,RRTConnect,0,True,True,False,False,False,3.5430471897125244,7.136719113734353,1.9428832637855844,56,229,27,6,fruit_r0_p1_t1_f2|grasped_fruit_r0_p1_t1_f0×27;fruit_r0_p1_t1_f3|grasped_fruit_r0_p1_t1_f0×20;rg2_leftfinger|fruit_r0_p1_t1_f2×14;fruit_r0_p1_t1_f1|grasped_fruit_r0_p1_t1_f0×13,1.0,2.4581641975559005,1.1103485958105241,2.4578577245574036,2,0,0.10493993759155273,cartesian(frac=1.00)
fruit_r0_p1_t1_f0,frontal,RRTConnect,0,True,False,True,False,True,1.0921897888183594,0.0,0.0,0,0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p1_t1_f0,naive,RRTConnect,0,True,False,False,False,False,1.0691463947296143,4.369819484196416,1.8843847042709463,84,160,8,6,fruit_r0_p1_t1_f2|grasped_fruit_r0_p1_t1_f0×8;fruit_r0_p1_t1_f1|grasped_fruit_r0_p1_t1_f0×6;rg2_leftfinger|fruit_r0_p1_t1_f2×6;fruit_r0_p1_t1_f3|grasped_fruit_r0_p1_t1_f0×6,,2.184909742098208,0.0,2.1849097420982075,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p2_t2_f0,harvest_linear,RRTConnect,0,True,True,False,False,False,3.4982988834381104,6.717437692993959,1.5869918601272315,56,225,17,5,fruit_r0_p2_t2_f3|grasped_fruit_r0_p2_t2_f0×17;fruit_r0_p2_t2_f2|grasped_fruit_r0_p2_t2_f0×16;fruit_r0_p2_t2_f1|grasped_fruit_r0_p2_t2_f0×10,1.0,2.3494107902676777,1.008765884172147,2.3504951343819878,2,0,0.09347009658813477,cartesian(frac=1.00)
fruit_r0_p2_t2_f0,frontal,RRTConnect,0,True,False,True,False,True,1.0791041851043701,0.0,0.0,0,0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p2_t2_f0,naive,RRTConnect,0,True,False,False,False,False,1.0453290939331055,4.018199230857228,1.4950214085902465,84,160,6,4,fruit_r0_p2_t2_f1|grasped_fruit_r0_p2_t2_f0×6;fruit_r0_p2_t2_f2|grasped_fruit_r0_p2_t2_f0×6;fruit_r0_p2_t2_f3|grasped_fruit_r0_p2_t2_f0×6,,2.0090996154286143,0.0,2.009099615428614,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p2_t0_f3,harvest_linear,RRTConnect,0,True,True,False,False,False,1.2484533786773682,6.502642072894414,2.6879336125242013,56,231,16,5,fruit_r0_p2_t0_f2|grasped_fruit_r0_p2_t0_f3×14;fruit_r0_p2_t0_f0|grasped_fruit_r0_p2_t0_f3×9;fruit_r0_p2_t0_f1|grasped_fruit_r0_p2_t0_f3×5;rg2_hand|fruit_r0_p2_t0_f2×5;rg2_leftfinger|fruit_r0_p2_t0_f2×5;rg2_leftfinger|fruit_r0_p2_t1_f0×2;rg2_hand|fruit_r0_p2_t0_f0×2;rg2_rightfinger|fruit_r0_p2_t0_f0×2;rg2_rightfinger|fruit_r0_p2_t0_f2×2,1.0,3.4880254103508594,0.4075420582524288,2.1995325460386965,2,0,0.20599031448364258,cartesian(frac=1.00)
fruit_r0_p2_t0_f3,frontal,RRTConnect,0,True,False,False,False,False,0.2413926124572754,9.274943297182187,2.7456994260102165,102,357,16,5,fruit_r0_p2_t0_f0|grasped_fruit_r0_p2_t0_f3×16;fruit_r0_p2_t0_f2|grasped_fruit_r0_p2_t0_f3×10;fruit_r0_p2_t0_f1|grasped_fruit_r0_p2_t0_f3×6;rg2_hand|fruit_r0_p2_t0_f0×2,,3.7244014080642933,0.9130702405268007,3.724401408064292,0,0,0.0,frontal/거터법선 직선진입 25cm fraction=1.00 (회피 없음)
fruit_r0_p2_t0_f3,naive,RRTConnect,0,True,False,False,False,False,0.31710219383239746,5.058541214206983,2.435315038372069,84,238,50,18,fruit_r0_p2_t0_f0|grasped_fruit_r0_p2_t0_f3×28;fruit_r0_p2_t0_f1|grasped_fruit_r0_p2_t0_f3×26;rg2_hand|fruit_r0_p2_t0_f2×24;fruit_r0_p2_t0_f2|grasped_fruit_r0_p2_t0_f3×22;rg2_leftfinger|fruit_r0_p2_t0_f2×18;rg2_leftfinger|fruit_r0_p2_t1_f0×16;stem_r0_p2_s1|grasped_fruit_r0_p2_t0_f3×16;rg2_leftfinger|fruit_r0_p2_t1_f1×12;rg2_hand|fruit_r0_p2_t0_f0×10;rg2_rightfinger|fruit_r0_p2_t0_f0×10;rg2_leftfinger|rachis_r0_p2_t1×8;rg2_hand|fruit_r0_p2_t1_f0×6,,2.5292706071034923,0.0,2.529270607103491,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p2_t0_f2,harvest_linear,RRTConnect,0,True,True,False,False,False,1.1861281394958496,6.549588158531623,2.666470787879592,58,247,5,3,fruit_r0_p2_t0_f3|grasped_fruit_r0_p2_t0_f2×5;fruit_r0_p2_t0_f0|grasped_fruit_r0_p2_t0_f2×4;fruit_r0_p2_t0_f1|grasped_fruit_r0_p2_t0_f2×3,1.0,3.013522920039974,0.4054489566233212,2.725167325245007,2,0,0.14933180809020996,cartesian(frac=1.00)
fruit_r0_p2_t0_f2,frontal,RRTConnect,0,True,False,False,False,False,0.3115119934082031,10.339205093207207,3.109101649975403,102,357,16,5,fruit_r0_p2_t0_f0|grasped_fruit_r0_p2_t0_f2×16;fruit_r0_p2_t0_f3|grasped_fruit_r0_p2_t0_f2×10;rg2_rightfinger|fruit_r0_p2_t0_f0×8;fruit_r0_p2_t0_f1|grasped_fruit_r0_p2_t0_f2×5;rg2_hand|fruit_r0_p2_t0_f0×2,,4.178963818205464,0.9906387283981398,4.178963818205464,0,0,0.0,frontal/거터법선 직선진입 25cm fraction=1.00 (회피 없음)
fruit_r0_p2_t0_f2,naive,RRTConnect,0,True,False,False,False,False,0.19108843803405762,8.877701912619248,3.3362401144446254,84,316,34,10,fruit_r0_p2_t0_f0|grasped_fruit_r0_p2_t0_f2×18;fruit_r0_p2_t0_f1|grasped_fruit_r0_p2_t0_f2×16;stem_r0_p2_s1|grasped_fruit_r0_p2_t0_f2×12;fruit_r0_p2_t0_f3|grasped_fruit_r0_p2_t0_f2×12;stem_r0_p2_s0|grasped_fruit_r0_p2_t0_f2×10;rg2_hand|fruit_r0_p2_t0_f0×8;rg2_leftfinger|stem_r0_p2_s1×6;rg2_rightfinger|fruit_r0_p2_t0_f0×4;rg2_hand|stem_r0_p2_s1×2;rg2_leftfinger|fruit_r0_p2_t0_f0×2,,4.438850956309623,0.0,4.438850956309624,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p3_t0_f2,harvest_linear,RRTConnect,0,True,True,False,False,False,1.9238636493682861,5.341389194455577,2.542793966282431,54,195,10,4,fruit_r0_p3_t0_f0|grasped_fruit_r0_p3_t0_f2×6;fruit_r0_p3_t1_f0|grasped_fruit_r0_p3_t0_f2×4;rg2_rightfinger|fruit_r0_p3_t0_f0×3;fruit_r0_p3_t0_f1|grasped_fruit_r0_p3_t0_f2×3,1.0,2.0842110439688337,0.3962876372374679,2.4646028760118077,2,0,0.17920136451721191,cartesian(frac=1.00)
fruit_r0_p3_t0_f2,frontal,RRTConnect,0,True,False,False,False,False,0.39473724365234375,8.586093524897974,2.884810670359071,102,277,15,5,fruit_r0_p3_t0_f0|grasped_fruit_r0_p3_t0_f2×15;rg2_rightfinger|fruit_r0_p3_t0_f0×7;fruit_r0_p3_t0_f1|grasped_fruit_r0_p3_t0_f2×4;rg2_hand|fruit_r0_p3_t0_f0×2,,3.288936925228719,1.0041098372202677,3.28893692522872,0,0,0.0,frontal/거터법선 직선진입 25cm fraction=1.00 (회피 없음)
fruit_r0_p3_t0_f2,naive,RRTConnect,0,True,False,False,False,False,0.326723575592041,5.003169981326675,2.5967332370986247,84,238,44,16,fruit_r0_p3_t0_f0|grasped_fruit_r0_p3_t0_f2×18;fruit_r0_p3_t0_f1|grasped_fruit_r0_p3_t0_f2×18;stem_r0_p3_s1|grasped_fruit_r0_p3_t0_f2×16;rg2_rightfinger|fruit_r0_p3_t0_f0×14;rg2_leftfinger|stem_r0_p3_s1×10;rg2_hand|stem_r0_p3_s1×6;rg2_hand|fruit_r0_p3_t0_f0×2,,2.501584990663338,0.0,2.5015849906633365,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p3_t1_f3,harvest_linear,RRTConnect,0,True,True,False,False,False,2.107131004333496,3.8268349291885926,2.276153355059158,38,119,11,5,fruit_r0_p3_t1_f0|grasped_fruit_r0_p3_t1_f3×11;fruit_r0_p3_t1_f2|grasped_fruit_r0_p3_t1_f3×10;rg2_hand|fruit_r0_p3_t1_f0×4;rg2_rightfinger|fruit_r0_p3_t1_f0×4;fruit_r0_p3_t1_f1|grasped_fruit_r0_p3_t1_f3×4;rg2_hand|fruit_r0_p3_t1_f2×3;rg2_leftfinger|fruit_r0_p3_t1_f2×3,1.0,1.5362282868554404,0.377266599610968,1.536073443111216,2,0,0.10998868942260742,cartesian(frac=1.00)
